Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,Topic15,Topic16,Topic17,Topic18,Topic19,Topic20,Topic21,Topic22,Topic23,Topic24,Topic25,label
0.35196029063729206,0.3529776759055624,-0.35053554031960416,-0.015099926289338185,0.19367268486796607,-0.05893365487885654,0.11233885337072691,0.326540501054156,0.1317113203283872,-0.007384904403309871,0.03968792766653724,-0.06792795877068172,-0.009360141089762521,0.06986336002091847,-0.0022799647990457356,0.03710264931066799,0.02038120029194996,0.053871210368488964,0.054819585555859286,-0.01637996870111232,0.005837884411371808,0.003475431799004801,0.007643114486477966,-0.031798515431583116,0.023100900236970284,vui
0.08105063061328782,0.060278601131454744,-0.0530899206103596,0.038550839568529775,0.04385614986161207,-0.00959512200016147,0.07323986988156024,0.0831621358742661,0.055706734637718164,-0.013020398464725975,0.04399749047157236,-0.02789907832052886,-0.0012495882731067259,0.032998786921763015,-0.011836998606753859,0.0031316419136522815,-0.020528666378463296,0.0017978899582932306,-0.018090280982173922,0.016062327770586894,-0.009130704716280415,-0.023824147931236325,-0.03095213382739238,-0.0038620504019607088,-0.01952496485528776,vui
0.36682163992747885,0.15894077057691022,-0.1322873819834138,-0.02665744431353262,0.25501304616712017,0.051766802364879336,-0.09296433810571268,0.09348065829169137,-0.056941397474085526,0.0023762769219525487,0.06434173180633279,0.061718782430723866,-0.11132918776298337,0.05170530533216259,-0.12183360382125454,-0.01807141672959455,-0.06552661824732092,-0.003490856547938509,-0.0016915595675821172,0.020738874376917574,0.17360745147263432,0.13762808343120345,0.005479223996102422,-0.07365033324793403,0.033640629902786684,vui
0.3919711631137467,0.19682106310176217,-0.20318782134106728,-0.02193854438405404,0.10474485635133116,-0.06677461395644324,0.10899836056574388,0.2710458182210342,0.14726919872063055,-0.022973067624793907,0.0743695028834408,0.01988358923844247,0.08741984804064296,0.04499489632361456,-0.11308056848803417,-0.10390962297872823,0.05362123874202841,0.09848790478599173,-0.010521162407833788,-0.03534518338082074,0.04829337503445374,0.05779779860854965,0.03585070507632856,-0.03027372441624433,0.05003223440866111,vui
0.17646675730864322,0.10832782674501738,0.01645379822251771,0.06948336793826973,-0.007788472670630854,0.07362321634007883,-0.03872141804480085,-0.08026659517853825,0.13967994415993845,0.014953937893782096,-0.0009698851634763927,0.003676577084397863,-0.05328865967677005,0.005285253091667593,0.04079475290838654,-0.003972592457375786,0.016438352733849138,-0.017522129940459617,-0.04676953404908719,0.033770102486291254,-0.04190116438746193,-0.1225147039675873,0.022495276809387097,-0.013032682007801388,0.03681158069870956,vui
0.17756680295887328,0.08207751605269457,-0.056271148306017975,-0.0004847007874145537,0.06191934467434265,0.054350794767021655,-0.0192251887814718,0.08263865572244405,0.026423208061162426,-0.04593605984278044,0.03594699335118377,-0.03673787130702542,0.001901530380063077,0.039625370782536744,-0.09748144514390317,-0.038078056399664835,-0.09180465615642568,-0.030245774912879237,-0.031482929309862344,-0.0062066409654875695,0.03530761078857116,-0.026306890604517942,0.016942722368271837,-0.023811914192454826,0.06610846168778926,vui
0.1931788625540167,0.10890676682152023,-0.12555400910455508,0.03805817581121481,0.05756420539898134,0.12877013622264788,-0.006059839484126988,-0.008556346064997326,-0.01630394003092332,0.004226096217108261,-0.03646913102303458,-0.05128169094994648,-0.028633677136410265,-0.022275921641273337,0.06744637276320502,0.016494030433812236,-0.03365109917916516,0.006094129042972425,-0.043707804412037934,-0.1384122316767323,-0.03924407801410618,-0.09847507417743813,0.018219771716053212,-0.012094388587603972,-0.0019814515468613144,vui
0.21688852104360262,0.596695752356738,0.23112481889451622,-0.07899892996667426,-0.09274709854832257,-0.011852198613086099,0.023639587246278793,-0.03993034478895954,-0.13211661507073247,-0.07753130663145422,0.011393278695339924,-0.08352183133983326,-0.0017513133513749495,-0.04457161045537069,0.03170086126358318,-0.025128851532960714,-0.004098982413972502,0.04138994683520499,0.032321626769408834,-0.012625668914409882,-0.012819232339226438,0.03623315018841138,-0.03449197730550677,-0.011348177635044185,0.012477950825876194,vui
0.07999474040562543,0.26505287033189173,0.15296035544597508,-0.024593305460489944,-0.06802782179981329,-0.04291677539197478,0.013893170901405585,-0.020745729656714812,-0.04287123811867314,-0.028320978639147374,0.0003990979936698175,-0.04745268712091395,-0.012785963000467315,-0.03749296429359487,-0.0013699950004819389,0.014963906053338728,-0.017932302047013796,0.0029629455550533946,-0.02681406127769113,0.01044658765754695,-0.008940414447375545,0.012430716463051703,0.011762417355346205,0.00775139728657923,0.010169418369790115,vui
0.19299049822097392,0.057981526612483764,-0.0316998237587516,0.007230811407696675,-0.0373365298641636,-0.08892995096991566,0.06434671274098333,-0.06651958251388772,0.029482525788135257,-0.20027720455569303,0.02708429526592877,0.16298437726651135,0.1405446087887862,-0.08307138232213691,0.0660552998250078,-0.09645745859177927,0.003427371645451549,-0.11600849109453532,-0.031428274714960014,-0.15775586180007206,-0.01586102376558547,0.24643735660194926,0.03947411879417645,0.02605265934232709,0.11976255177666266,vui
0.16091418938144808,0.5071381902399752,0.1198841752264984,-0.05030159061486467,-0.007474787407997826,-0.054869887953171124,0.030487228356515326,0.10095903003656494,0.024704056894605714,-0.006575238241651025,0.028297736619480745,0.04260993549004054,-0.07114375317921105,0.009844020201149535,-0.03754980259533803,-0.012966192472091138,0.016474981925448957,0.002653864783891552,-0.0501044778893602,-0.0028514257358088248,0.009524050992917107,-0.04008794553137819,0.011635538399339656,0.0019356479476767673,0.02912239090126469,vui
0.14701794357909598,0.5220123246485239,0.1612684057628861,-0.08173644118102587,-0.05373291531962193,-0.07220333305671402,-0.0281721543721281,-0.022873682322738165,-0.12278410839153744,-0.0013927855256911027,0.027560808620931996,0.07077287590703032,-0.09772212549706928,-0.07146524443103183,-0.014332512158895252,0.013804156853972219,0.0061712519330764,-0.014307103192669849,-0.008418885100140706,-0.021442145886155662,-0.050402220219192724,-0.020123514295084813,-0.012606510388492967,-0.004500229949283658,-0.02790133253116544,vui
0.23659308499494558,0.25402738631698507,-0.050544509154248254,0.003692813851532666,-0.009111071623596726,0.06264427447929302,-0.06435525689261724,-0.001504201665072404,0.22910614860295267,-0.09529876329229846,-0.05407101323485739,-0.04296711070156556,0.059730806941756164,0.17643876068288677,-0.006465776905410264,0.006551154773278485,0.009802133795759489,0.0019659194456471464,-0.005293078048250905,0.036050975890747815,0.08129650237712881,0.008936178724686297,-0.032170927854569806,-0.04163250979373123,-0.01825103979059335,vui
0.13535542359671002,0.1804404862919414,0.12629199452635576,0.001428195862424157,-0.013312218586931008,-0.018244665153123944,-0.04466782144617417,-0.07781098857341497,0.01837133781326973,0.01036650890452479,0.007262606358887666,0.03141858390348338,-0.06079594329265925,-0.004024632358068587,0.03690866074470676,0.028002378056872286,-0.015540250926725578,-0.05130055296134183,-0.006316006568861415,0.016295290680318788,0.011219062434551298,-0.03332903983404365,-0.017114534068284185,0.014530789349823794,-0.020479061543266504,vui
0.21369184795235296,0.6058341939206329,0.2058583173467118,-0.10839262843710705,-0.07031549122357081,-0.09856168363898452,-0.004714931101226174,0.008419681971653818,-0.1423131954447528,-0.00554740102970364,-0.03019649284863564,0.10539628212936977,-0.08492616425694395,-0.033225491373520454,-0.018988412888981565,0.05789138565831452,0.009706917522620134,-0.042173462350720566,-0.024396005857588384,-0.10629754252196508,-0.034596299421838166,-0.05390366303549943,-0.04456993859898001,0.035034282100417015,-0.02509355675540035,vui
0.13702692271680222,0.35023610692959284,0.13114773908333666,-0.024131238014547383,-0.03526035473183725,0.007696574305977278,-0.07486240528840053,-0.02929481819345666,0.22115132270189297,-0.06805272689434433,0.004152347966855469,-0.0764593661993146,0.03686329347289195,0.09411343890270327,0.03278679896365912,-0.08210007349955832,-0.030015388085926718,0.023391970272241512,-0.0037405622040920764,0.07760104481114741,0.02381447651425269,-0.02116541220136339,-0.046225524728118556,-0.005238972909310158,-0.007331261889170959,buồn
0.3074750043891009,0.05501608748251204,0.0702061531158216,0.017434306781500545,-0.059762039153584086,0.3042415081827491,0.05109520385369674,0.007656554952929329,-0.1899916071825602,-0.15035219792551724,-0.09962123753751728,-0.07023324980767738,0.1616219306993207,0.18949430105572598,0.08921588325856099,-0.0457648738674563,0.11818331557632335,0.004089086492415982,-0.03150624742849996,0.057677119310491624,0.033409767943192524,0.01426915011220769,-0.011713957372728432,-0.0982359310732969,0.057900952471997565,yêu thương
0.1397985173876953,0.3996282550077794,0.08966059373655424,-0.003094064604225063,0.011606530822961328,-0.04662231913117476,0.11234643432854627,0.034362423701243726,-0.006055825260521489,-0.024044912143536216,0.06171035848988425,-0.027166440579103585,-0.06714941873188641,-0.006601210271855717,-0.023945708312171677,0.024773564011846355,-0.01092621268825215,0.005586051976077874,-0.01968196076953379,-0.01035692869665627,-0.04349873528402654,-0.02762902345917244,-0.0006732709040125315,-0.015197166436747437,-0.0019590336019858637,vui
0.14335333978905007,0.45775629319278693,0.1824407784705039,-0.04127728833483295,-0.05130006847492716,-0.06700009677193086,0.12363002913335434,-0.026370602865731965,-0.10762797078452058,0.35343148345147224,0.0128731694445907,0.05575425886163658,0.2984955435038883,-0.028682769439565662,-0.07844453808060778,-0.03153623506477093,-0.05005813745850486,-0.03934298487473871,-0.023383642340106512,0.06606840308974588,0.028395072378413263,-0.013282280924133121,0.03235739318924244,0.034299695474499174,0.004920550080850541,vui
0.13716060637613875,0.41945881740289,0.2637394531621832,-0.09452874423676948,-0.13152843262849676,-0.08528859340426795,-0.014361786846953958,-0.066403537983476,-0.13567409096360666,-0.019101289515527385,0.011956822763181947,0.005478075170622872,-0.051420036736062935,-0.10814567662715596,0.04106820793945063,0.011470827270209092,-0.05029083087004624,0.027762706949394172,0.011485931754444715,-0.04101539381848467,-0.0007095096667841436,-0.019230379085203267,0.0008344262557687214,-0.04114644135577801,-0.03081630883474531,vui
0.274546064753875,0.09720099916417357,-0.10190002727461732,0.06052777208688486,0.04823732613061032,0.15050483372970014,-0.006153672608672896,0.04991407464927316,-0.041089210651464536,-0.04897775768601596,-0.014229725000744407,-0.10386604386548033,0.02081430076633958,-0.03139279188725329,-0.07232780673606669,-0.037775948264186926,-0.007170274285019456,0.06308402338646768,-0.06444360189224907,0.034167925255015844,0.032136076087968764,0.03901814385925812,-0.035687103786753,0.0196487815027255,0.009526501559176481,yêu thương
0.14920125812454083,0.1785991402398117,0.002352985723640793,0.03047579726585088,-0.0027531657921994234,0.07615884383431157,-0.12169159594720712,-0.10339994402060318,0.23662537632417086,-0.06396520017543819,0.017276597569165768,-0.049020490043807693,0.04308280177631987,0.14113784620777156,0.07860389433077904,-0.035021121165242974,0.02883095323562258,-0.030928324113700712,0.03367056242592045,0.01737759172305089,0.032587450977928034,-0.05755827114001124,-0.0859203412561102,0.00107469207717299,0.019434669861741433,buồn
0.2739610299439308,0.44366534642258504,-0.16421419872053122,-0.0073656813182208574,0.16473199522882243,0.02342217481759359,0.08887606685767073,0.20030329469786554,0.1368327922719207,0.004850367338383909,0.03684027050156453,0.08205461992893567,-0.12740120108037892,0.0594705381195158,0.08002107107191948,-0.033057846978410604,0.042927766380897125,0.05682727937550979,0.047634412138666364,-0.06503992751621734,0.03251420023779829,-0.02612348029704874,-0.010458374419701577,0.06841012925620187,0.021290938618775415,vui
0.3255814521015385,0.383102002148066,0.1876151167479185,-0.08277014249823124,0.12001122228314036,-0.07302805179461412,0.05918522524576535,0.04427673389472585,-0.07689765654024841,-0.02207328706533027,0.07898096624502389,-0.04437232557786709,-0.052757687688330605,0.010439417718101206,0.05116413965796625,0.058544092379611945,-0.06934403788681105,0.12496204148112773,0.09359806212098054,0.06110307255469089,0.13742483829937427,0.041639501494629874,-0.0031470909104415554,0.05958627023851257,0.05595978793719612,vui
0.1750612713849163,0.3321972098684685,0.24961027740839087,-0.04997015886703207,-0.1191722660824632,0.03644678749463322,0.018011353651712594,-0.04435965169378652,-0.07122713631063743,-0.06445265311990975,-0.064012301163146,-0.06905128583599703,0.009555138847199496,0.008921834079681277,0.019018357302115894,-0.018488286872135433,-0.0008898180585197839,-0.02887749424912023,0.02283640611015221,0.027311726366371702,-0.03762335284085412,0.01633745595477501,-0.029039685859306757,-0.01760600348171231,0.027003969104882303,vui
0.327225971872997,0.18039037539238856,-0.25865065566862555,-0.04240294909856835,0.15860368171367364,-0.11911250153378393,0.10116399864493865,0.21177166813824236,0.045370541085157,-0.010454088751886005,-0.04296289872212943,-0.07892771365515514,0.025028896355604912,0.017912957969999185,0.001879452398880863,-0.0002015453209810755,0.04997176477568524,0.0213083420301196,0.07638919751400539,-0.03118684326883509,0.04364502511310664,0.06549549814350535,-0.027554181179567535,-0.08381010963297582,-0.04804992214793889,vui
0.09801054265711523,0.05637429655875721,-0.03335462287620449,0.019752387971726362,0.008420575735491369,0.03756894923011063,0.01125186394424954,-0.017340383930879617,-0.019773972663183873,0.10736048350933833,0.016134289325852532,0.07147014311450076,-0.02684656964243458,-0.0008547311015866728,0.13528405573763322,0.02183561738390383,-0.02749765123239061,-0.03872618134935739,0.012410178037186468,-0.029003098322654925,0.021397060049742414,-0.04748964413402608,-0.021149805239484502,-0.009545169551974252,-0.011480837731673976,vui
0.20983938322716306,0.36409618098425994,0.09798058740100625,-0.046445060508002387,-0.12092787754748169,-0.029056022317439267,-0.07388046665681601,-0.0636298695021845,0.1608361573660402,-0.028632911448280556,-0.04045461269899975,-0.11735783354492857,-0.03790472651691576,0.0741396554967922,-0.007403595686163505,-0.04784291849100847,-0.027377109011917297,0.046378056970467485,0.008396847234822013,-0.03937101440366052,-0.03234228889148394,0.02627439282013839,0.01661575304930624,0.03755699192199369,-0.006712154313462712,buồn
0.07004296261618136,0.048556574643196584,-0.012657927633230696,0.004788433505329496,0.03615221149945407,0.032373624197595034,0.017557942887292195,0.04106373143685712,-0.01481836243788012,-0.009505703521021673,-0.025373198106142754,0.04410903956107264,-0.02890037905801687,0.033126290419892936,0.03121322563911439,-0.02842523885288979,0.018259088527164992,-0.032887927502971114,0.016940214969292215,0.004675036848917839,-0.007487096482143387,-0.050725617392036675,0.02897481592387423,0.00961377568111361,0.009917987403679393,vui
0.15704211757582603,0.275285886385663,0.13743786404970879,-0.0263046405131588,-0.040487639482252355,0.03450513563957619,0.0005997340717998148,-0.02778187337257052,-0.08173588902871273,0.07518698050547128,-0.03683881025863729,0.05178295561811004,0.10816381592526812,0.05188513713144273,-0.020656379685562297,0.014470401656932502,0.015532356502269582,-0.05154914814706661,-0.03084370438702842,0.051692328412522234,0.023421978517409462,-0.008439400344311036,-0.017065517921037398,0.04604028101538882,0.0005790634227950816,vui
0.42525609916104884,0.09553572030431258,-0.002042831109676046,0.019717764738832317,0.047250524458787406,0.04405536734678259,-0.05779922135012076,-0.03668565992570559,-0.03835703042409853,-0.11839113637119085,-0.03537324655812406,0.0006417084391207872,0.06300344373655423,0.10315288298100651,-0.06979656630666972,0.050064349529555935,0.061230295649465916,-0.06510481989157314,-0.1525139785496381,0.09434828475473273,0.05798727012247055,0.014840231856162697,0.21567022427081006,0.007338635968481258,-0.012700748469839004,yêu thương
0.14688123415378262,0.522255097111773,0.3513325098264502,-0.09221223337670598,-0.12668448425765186,-0.06276405360145108,-0.05639987992456517,-0.1186642591137823,-0.05903639971521303,-0.05072113276841105,-0.03371768735243607,-0.0383588629824701,-0.00794700613718838,-0.025596723970428243,0.04662598806402163,0.02887707680153476,-0.002522344359572061,-0.05371115266117184,0.02250532342763886,0.01542176250403648,-0.014729483706737892,-0.01788568538152435,-0.014457413919317446,0.036739503616731395,0.01109707407753501,vui
0.15944481765217688,0.49523019405533447,0.25026296426732775,-0.06880364886518361,-0.14080088237483,-0.08573780205354244,0.03285649403949257,-0.017185434355487268,-0.11991341776719108,-0.03431789869314742,0.027780055098873598,-0.01338282883861151,-0.04363624993327953,-0.10109684524489256,0.02835041776211057,0.005063234817880823,0.00924821263220884,0.014210957229251408,0.008303887211921454,0.00767992326387777,-0.045818845275645836,-0.013028770061588967,0.04887880381647179,-0.04323672653002275,0.0007886537082210305,vui
0.33566731584576653,0.3102727450008842,0.19037187496928276,-0.034000615052037934,-0.10969105141652495,0.0853380816157625,-0.1287616375699309,-0.13197206482697327,0.15017922656132854,-0.09456650336239342,-0.016241063479113013,0.06769913738604638,0.06383032586537145,0.19141953656591107,0.046102710472722,-0.02953352076998487,0.1535658690195475,-0.07583465853977593,0.012168365672182047,-0.03688757800875873,0.03192974604124118,0.04493099131145691,0.11615101395352348,0.02981509909718531,-0.03503129767408968,yêu thương
0.1563507217667751,0.5934364568993985,0.3896357232716017,-0.11433287957113664,-0.21430593005146573,-0.13775367180670883,-0.030275500257609018,-0.11618332636776434,-0.0816144101514448,-0.06647750348211745,0.01882395441992514,-0.06392942304199241,0.008073410855276866,-0.09686490247110632,-0.01087556506414306,0.051964355196990795,-0.04823686976965694,0.007178823220222805,0.03616907847703573,0.011304903683647219,-0.00837376263685083,0.02130260338437963,-0.0015227052934353258,-0.017674959796851783,-0.009351793470660971,vui
0.25230472877387516,0.41753196250349395,-0.2363737819384914,-0.05996249169423769,0.24534403418370967,-0.08444485858093852,0.140654004031933,0.44001160138419226,0.21131916819924954,-0.04968275888281609,0.04831713085750149,0.12716843651303578,-0.00035594450076863334,0.16315413906620777,-0.04607618912915,-0.048709514474133145,0.044161192589480244,0.11647547356069943,0.0002909635214239496,-0.010594800637364806,0.027923074315645724,-0.005323653655691809,-0.018899674934181095,0.020140207681541955,0.026071684318442444,vui
0.19666205434416037,0.6557555398780668,0.39845320067380846,-0.12762040234915156,-0.19332358902950147,-0.12636523765813062,0.0018847232868640573,-0.06592905722527231,-0.19213777805301696,-0.07144766658956188,0.0037574183183769596,-0.05454933176282614,-0.036076593922684544,-0.12572706822144908,-0.03600684349213785,0.011466759930442706,-0.023245725548464262,0.026453025342166703,-0.04207466969629952,0.005668377429680743,0.01988795518397992,0.014133278273464178,0.041508886607426396,-0.0023516710407151175,-0.010781895779773454,yêu thương
0.21632234132192177,0.3982761143978349,-0.24216545806121656,-0.012720250769298716,0.2069961626937691,0.01431894876018379,0.07876752763008531,0.3040581087808238,0.16818103368095624,0.012815139926408465,0.05742635833857786,-0.02083013002603357,-0.09884612886214562,0.06594845123432014,-0.049245168794002564,-0.023408467840414407,0.054441250477407194,0.0901699709829986,-0.04604742255802449,-0.0805659299941592,-0.011095457227360233,-0.0714503591216743,-0.01632049612408659,0.013428073064420894,0.0009773746625293524,vui
0.14614219596449346,0.5059819992563946,0.2505578748889087,-0.04685585768050798,-0.1369954476345604,-0.06976623274154715,0.06916979358543802,-0.12860574740544792,-0.13927854721216446,0.3232364023325088,-0.018813385348485114,0.02749538426070649,0.289852908539904,-0.030857548898869012,-0.06159425468043289,-0.030749957556733366,-0.04695341290282052,-0.03190711854102766,-0.001999768653121511,0.09747467038554213,-0.004439997298230047,0.018031188880387107,0.028699922998161397,0.0291551327238769,0.011816261280878392,yêu thương
0.14788809179131895,0.6421383203100598,0.3140230772517439,-0.10420450918761656,-0.11224090744757191,-0.1308711231000103,-0.003908887897558037,-0.045960700870644564,-0.08027013083871692,-0.06268234407556636,0.0170384660529036,-0.056573855777460706,-0.020065142822133057,-0.0756408925112751,0.022746129943583587,-0.0038101214156070393,-0.014385321856453933,-1.8158535662816293e-06,-0.009579224695768503,0.023669192187692936,-0.02662100819134444,0.008152447721379626,-0.013271910788469005,0.020193866439852496,-0.02197993022244287,vui
0.3352381160101835,0.2409118476698544,-0.12695195878968477,0.013869556033689936,0.10998498039547631,0.12785761357224087,0.11150009541106251,0.33152840665143224,0.12607069736501533,-0.040577082347330796,0.03772728264863705,0.025272154498713284,-0.046138200905159674,0.11819689309768171,-0.024763616412996726,-0.045314636732599355,0.07996892153370073,0.11498233593377075,0.04063322913407035,0.11909016611947028,0.0668985490241371,0.033250312547135064,0.05250485186151824,-0.00940122104579651,0.16639459136460796,vui
0.2614694439406899,0.4552859932668053,-0.19285800626170216,-0.022233113888419385,0.13003137365612866,-0.026647652759492258,0.10279655070837868,0.19867421625174633,0.05541617693872313,0.09205232576233842,0.03527201176958617,0.07179293126816112,0.044305016777079126,0.04513956967739905,-0.008899589887729422,-0.05906229096580795,0.07295581118948526,0.04007695010739418,-0.0227587890220514,-0.016364688097292968,0.06016128299559028,-0.021136615712328895,0.0058859741101528985,0.001238547288975369,-0.07477108840161968,vui
0.2778557858624781,0.2523103823381232,-0.3325253976845698,0.031692100068165294,0.12222176898638869,-0.04303520037077094,0.04259275426614301,0.14546762833242513,0.10538632257202156,0.0366708844964325,-0.03319726363625161,-0.1072031089810698,0.01397627742820337,0.01904799600151059,0.014460932355469185,0.10316112320471943,-0.00293737319909284,-0.010443301202290914,0.016985068359175938,0.039493889356314885,-0.022758248008493645,-0.024298964876864372,0.019335415525169153,-0.029008483022584387,-0.037164293601764486,yêu thương
0.15096894969664146,0.6985110318131154,0.36491208676998327,-0.1515140400673477,-0.14006285417883915,-0.17424769302561982,0.03902528350205004,0.033556553003043436,-0.1526067250377228,-0.08460877224043054,0.051035236188611485,-0.03704175421996697,-0.017432908092079286,-0.07542989435132848,-0.09015951673482,-0.013834936553251919,-0.015188368906939817,0.06854450759142844,-0.06142782921434179,-0.009979326604146185,0.045217363653392156,0.03319646461688036,0.08929763231743777,0.006032175615328794,0.005337539842255633,vui
0.29802320594361353,0.4537430044420095,0.10547717954460879,-0.0466151724251808,-0.017557542655053725,0.015530788996688066,-0.012174187024949816,-0.02034492020189449,-0.02178226332961063,0.0335308851880939,-0.014639473040522617,0.0325491249749736,-0.03684244612733497,0.02985078388844635,-0.023156999123615706,0.019541024102271442,0.031155575137637496,-0.01918230795168977,-0.00395436971745686,-0.06886701691363026,-0.005453446217755527,-0.05108325502014111,-0.024517992460943088,-0.057768923401172984,-0.03631262812502383,vui
0.19879540430554984,0.2284259896169223,-0.25584426098237756,-0.02271291570244599,0.13025381471408798,-0.09932362560658911,0.08328849975734029,0.3523083035689975,0.19732821126613329,-0.02447364299726944,0.06457213371830338,-0.08556692233994403,0.022562986725145107,0.07752462203728472,-0.09615692490317355,0.0018536126700056357,-0.03855126132990737,-0.009428638050138154,0.014652301284555327,0.0007893155119229623,0.011681055786974072,-0.029390493217334734,-0.022961493190477418,-0.006312276929938138,0.039957332044789955,yêu thương
